Authors,Link
"Escobar Steinvall S., Tappy N., Ghasemi M., Zamani R.R., Lagrange T., Stutz E.Z., Leran J.-B., Zamani M., Paul R., Fontcuberta I Morral A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079141490&doi=10.1039%2fc9nh00398c&partnerID=40&md5=7b20178ba9be27b4a69a2ff6d8fe8dd5"
"Choudhari K.S., Hebbar N D., Kulkarni S.D., Santhosh C., George S.D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063269474&doi=10.1016%2fj.ceramint.2019.03.115&partnerID=40&md5=c3361b9f07bd8fc3ed9cb3472d15551e"
"Ghasemi M., Stutz E., Escobar Steinvall S., Zamani M., Fontcuberta i Morral A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064091115&doi=10.1016%2fj.mtla.2019.100301&partnerID=40&md5=d113f5441249300bfb2c9312ce071ef0"
"Villegas Brito J.C., Gaponenko N.V., Sukalin K.S., Raichenok T.F., Tikhomorov S.A., Wang X., Cheng Z., Kargin N.I.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062703360&doi=10.1088%2f1757-899X%2f475%2f1%2f012019&partnerID=40&md5=1692ad72503a14c137b157db934a2070"
"Zhang M., Wu Y., Zhang L., Zhang H., Cui B., Sun Z.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037612563&doi=10.1080%2f17436753.2017.1412094&partnerID=40&md5=9283d4b705ea21d18a7ca0678af535e8"
"Norimoto S., Nakamura S., Okazaki Y., Arakawa T., Asano K., Onomitsu K., Kobayashi K., Kaneko N.-H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047772566&doi=10.1103%2fPhysRevB.97.195313&partnerID=40&md5=13eb565e86226b2b95958340e7bf4f86"
"Jiang L., Zheng J., Chen W., Huang Y., Hu L., Hayat T., Alsaedi A., Zhang C., Dai S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042352891&doi=10.1021%2facsaem.7b00008&partnerID=40&md5=31eed255b89ecb57c2f3bd54bc56f86b"
"Lu H., Zhang X., Bian Y., Jia S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020682983&doi=10.1038%2fs41598-017-03559-2&partnerID=40&md5=509a3d48a9ab054aabff7492e28c23bb"
"Villegas Brito J.C., Gaponenko N.V., Sukalin K.S., Raichenok T.F., Tikhomirov S.A., Yankovskaya V.A., Kargin N.I.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029895247&doi=10.1007%2fs10812-017-0528-x&partnerID=40&md5=96efe9ec9899d0e4a0815dbaa13b8a26"
"Gui Y., Yang Q., Shao Y., Yuan Y.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007610146&doi=10.1016%2fj.jlumin.2016.12.042&partnerID=40&md5=7c3617f232054cd70a3c37072590f0a1"
"Zhang M., Shan C., Chen Y., Liu D., Zhu M., Hong H., Yang C., Wang Y., Song S., Zhang L., An L.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015379694&doi=10.1166%2fjnn.2017.13058&partnerID=40&md5=c792dfec7197470d6a6326f01b0b8dd9"
