Author(s) ID,Link
"57209694312;34882399000;56577390400;16435958700;7202381493;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149348698&partnerID=40&md5=0b90b502c14a0ed74fcc9e6406f8392c"
