Author(s) ID,Link
"56646600500;57191200303;57211182187;57211181443;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075041974&doi=10.1007%2f978-3-030-32015-7_46&partnerID=40&md5=2db1dcb826f56839eb52221050110fcc"
"57212878712;57202212331;57192280505;57211461613;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083254268&doi=10.3991%2fIJET.V15I01.11487&partnerID=40&md5=820b511f3c5348c39680af117b271b88"
