Author(s) ID,Link
"57201007958;15046041100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075418168&doi=10.1002%2fejoc.201901189&partnerID=40&md5=70b378ff258ca16c987ec7d704e59baa"
"24169957500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057583765&doi=10.1515%2fpac-2018-0910&partnerID=40&md5=c68490d398f3bd42594a5dce433593a1"
"57192656166;56008167900;6507106906;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068799324&doi=10.1080%2f01496395.2019.1639741&partnerID=40&md5=10b1c3c94a65e7a89deedd816d7cc13d"
"6507106906;56536725700;55763183300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067699143&doi=10.1080%2f01496395.2019.1620778&partnerID=40&md5=0551e7f3198d1d0f931144004a78f307"
"57211983778;57211982207;36809656200;57198171567;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075928620&doi=10.1039%2fc9ra07399j&partnerID=40&md5=8e9d04277b354f78d6a4497f9ad064c3"
"57203358486;9636457300;57076021500;35932891600;55463256500;55551655200;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051409977&doi=10.1016%2fj.ejmech.2018.08.002&partnerID=40&md5=a2139b165fa539891375e6c15a760613"
"57040752600;56417408500;56265010100;57195256565;55920915200;57203362466;57207693890;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038398135&doi=10.1080%2f10610278.2017.1415437&partnerID=40&md5=b9bffd7aa99761baa06b0d0f5992431e"
"6507106906;56536725700;55763183300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019653061&doi=10.1080%2f01496395.2017.1310235&partnerID=40&md5=31667a1b8a31059ae73c1c93295a70d1"
"7005286044;55991387700;6603736448;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031762750&doi=10.1016%2fj.molstruc.2017.10.033&partnerID=40&md5=ac32e2b5417f1aa9c497431542c88f79"
"6505869570;56073965300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023758555&doi=10.20964%2f2017.07.85&partnerID=40&md5=1d596c0469be0a723840e8d980e91cef"
"56433771600;7006230654;7005081379;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006380149&doi=10.1016%2fj.snb.2016.12.057&partnerID=40&md5=f893b679a387da7565c720c80357047d"
"28167569100;57190682048;16038657800;56624399600;57193884733;57197345234;6506829770;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017385203&doi=10.1002%2fjhet.2859&partnerID=40&md5=1ad0178ecce570769fdf6e933ec4e421"
"6507106906;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969754359&doi=10.1080%2f01496395.2016.1165706&partnerID=40&md5=2c46cd5ce663d1b8d58cf2246ded1a29"
"12544576200;24462338600;7003721642;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84985893638&doi=10.1080%2f01496395.2016.1209219&partnerID=40&md5=843648f57315b125405137356280097c"
"57207693890;35253658300;10641237200;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958520508&doi=10.1080%2f10610278.2015.1126590&partnerID=40&md5=b399996023323de429897b8bc19d77ad"
"55334416400;55898010300;55896970400;7401745564;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920658058&doi=10.1016%2fj.molstruc.2014.12.001&partnerID=40&md5=206bc4ff73226cd517565efb5d1311c6"
"55334416400;55898010300;55896970400;7401745564;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926652547&doi=10.1007%2fs10847-014-0450-2&partnerID=40&md5=c4c24c5a59eec239f5575b2c383e09fb"
"55723405800;36054971700;35758631800;50361216400;35511348400;7005429991;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937130388&doi=10.1039%2fc5ra07921g&partnerID=40&md5=90fe694594ef8b534ea0e14ef4e8243f"
"36054971700;55723405800;35758631800;35511348400;7005429991;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940451093&doi=10.1016%2fj.jiec.2015.04.024&partnerID=40&md5=b727374cbf1cfc9c8493b7a44b15b882"
"55433133400;57188576486;56222185400;20734165700;55782775700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922495867&doi=10.1039%2fc4ra15710a&partnerID=40&md5=844d53361e5b0e601b5cc96db030eca9"
"36466067600;8079729000;14627792600;7101973605;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939213768&doi=10.1021%2facs.chemrev.5b00099&partnerID=40&md5=abb21172de52ae4a6d08d44bc5d139fb"
"7003792238;56368156100;56367813300;55375483300;56368299800;6603132972;6602684180;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907359870&partnerID=40&md5=b1962cdf2fbccac827f9f5900758aeb3"
