Author(s) ID,Link
"56338503500;56337357700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906535702&doi=10.1007%2f978-3-319-08422-0_127&partnerID=40&md5=c7c0d51c47435fcfd1b68e81db4ce5a3"
