Authors,Link
"Sharma T., Shokeen V., Mathur S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083337026&doi=10.4018%2fIJSSMET.2020040105&partnerID=40&md5=82ef91f9af85dc7dfacc37f4ee261856"
"Osada K., Muke P.Z., Piwowarczyk M., Telec Z., Trawiński B.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077853900&doi=10.1080%2f01969722.2019.1705552&partnerID=40&md5=2b9fd9bbd3247151ea6fbc7d09c82156"
"Osada K., Zihisire Muke P., Piwowarczyk M., Telec Z., Trawiński B.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082295395&doi=10.1007%2f978-3-030-41964-6_54&partnerID=40&md5=9d91e2fec99a491668b9984fad927a78"
"Weichbroth P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082712187&doi=10.1109%2fACCESS.2020.2981892&partnerID=40&md5=3c75ea6bc640c07bce881aa061d25969"
"Lai C.-H., Chang Y.-C.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059691839&doi=10.1177%2f0165551518819973&partnerID=40&md5=3eaecb6772970baa8d76fe9ad8bab38a"
"Blustein J., Di Matteo N.R., Macrini D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073412288&doi=10.1145%2f3345509.3349280&partnerID=40&md5=14a3e543d28592d085a03b736e674394"
"Drygielski M., Indyka-Piasecka A., Piwowarczyk M., Telec Z., Trawiński B., Duong T.H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072862020&doi=10.1007%2f978-3-030-28377-3_58&partnerID=40&md5=79c3b567e5624794c680ddf4f64d8827"
"Myka J., Indyka-Piasecka A., Telec Z., Trawiński B., Dac H.C.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064575827&doi=10.1007%2f978-3-030-14799-0_63&partnerID=40&md5=aff0f91eb12acc237c1bbc550e7b4add"
"Siemiński A., Kopel M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077460702&doi=10.3233%2fJIFS-179366&partnerID=40&md5=50db30bf42c89b813728ac9178d02a38"
"Kopel M., Pociejowski A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072873248&doi=10.1007%2f978-3-030-28377-3_29&partnerID=40&md5=d57ffc3da0049b4bb3854cd20c415a6e"
"Siemiński A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064556278&doi=10.1007%2f978-3-030-14802-7_21&partnerID=40&md5=3c98ad6f26b4da12d6bc0906dfed8f97"
"Kong Y., Zhao J., Dong N., Lin Y., Yuan L., Chen G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072346859&doi=10.20965%2fjaciii.2019.p0928&partnerID=40&md5=9af562ad31d544fd6e5e5e152dc332b1"
"Borys M., Milosz M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052741234&doi=10.1109%2fHSI.2018.8431342&partnerID=40&md5=5e0e5e1073a23e13becd4783bda0772d"
"Krzewińska J., Indyka-Piasecka A., Kopel M., Kukla E., Telec Z., Trawiński B.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043488386&doi=10.1007%2f978-3-319-75417-8_66&partnerID=40&md5=a4027b22306463bba2fc9a742e835cc1"
"Hagmann D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058090442&doi=10.24916%2fiansa.2018.1.1&partnerID=40&md5=d38167e5e0d3efbc3aa8d0cee70b68e1"
"Siemiński A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030847187&doi=10.1007%2f978-3-319-67074-4_27&partnerID=40&md5=a0452e1a3f7ff2338d73e25505908117"
"Qi K., Gui Z., Li Z., Guo W., Wu H., Gong J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937469283&doi=10.1111%2ftgis.12152&partnerID=40&md5=7e8a11c5e7832b2009fe8a83b9d0e122"
"Błażejczyk I., Trawiński B., Indyka-Piasecka A., Kopel M., Kukla E., Bernacki J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989321779&doi=10.1007%2f978-3-319-45243-2_52&partnerID=40&md5=4b35379dd74a4f4296f393a3de7065ad"
"Anisiewicz J., Jakubicki B., Sobecki J., Wantuła Z.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921497137&doi=10.1007%2f978-3-319-10383-9_22&partnerID=40&md5=f7cbb6763150a3dc79c7d4fbb5e5854f"
"Durán J.J., Fernández A., Rodríguez S., Julián V., Billhardt H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924376341&doi=10.1007%2f978-3-319-07596-9_9&partnerID=40&md5=cbebbadc189799bdc853ca9cc7cb9d94"
"Fleischmann A., Schmidt W.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907859626&doi=10.1145%2f2637248.2637278&partnerID=40&md5=7567963150d336970bd86de5749e4c1f"
"Fleischmann A., Schmidt W.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907390835&doi=10.1145%2f2637248.2637278&partnerID=40&md5=3a6524c84b9b335f5b73716202d06f56"
"Durán J.J., Fernández A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944065442&partnerID=40&md5=60e9e32a297463f20ca7343f3cc6bb5e"
"Grzech A., Juszczyszyn K., Kołaczek G., Kwiatkowski J., Sobecki J., Świa̧tek P., Wasilewski A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958534791&doi=10.1007%2f978-3-642-38957-3_2&partnerID=40&md5=dbac614cef2bfab7e9706ac6ca53b589"
"Kopel M., Sobecki J., Wasilewski A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892939948&doi=10.1007%2f978-3-642-40495-5_12&partnerID=40&md5=f8d47f282a25e04f702751108760606b"
"Lai C.-H., Liu D.-R., Lin C.-S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876888055&doi=10.1016%2fj.ins.2013.03.030&partnerID=40&md5=c5c8d0ff19a2ef3c5b21644a32a96366"
"Kopel M., Zgrzywa A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872109910&doi=10.1007%2f978-3-642-20042-7_30&partnerID=40&md5=09c166eee0c493cff3f78b8b51ad8794"
"Kopel M., Zgrzywa A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-48249097140&doi=10.1007%2f978-3-540-69052-8_34&partnerID=40&md5=117b23e8e81abd610307633c3c17664d"
