Author(s) ID,Link
"56088205500;55534203600;7801406193;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910680086&partnerID=40&md5=b512632eeba8e2b4f300964644edc73e"
"7409175147;56004809700;56005165200;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892509262&doi=10.3969%2fj.issn.1674-8530.2013.11.002&partnerID=40&md5=7a3d36a5faffe27050e7dd80e46c72d3"
