Authors,Link
"Akinrinde A., Swanson A., Tiako R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061988340&doi=10.3390%2fen12040639&partnerID=40&md5=ba81262f788d1228cfd3a22ec6be412e"
"Aichi B., Bourahla M., Kendouci K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062187008&doi=10.1109%2fCISTEM.2018.8613320&partnerID=40&md5=0d17bcfbe042651b18ac69073b683ee7"
"Listwan J.J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076491455&doi=10.24425%2faee.2019.130685&partnerID=40&md5=13c8c4a851e510ce275c7ea10d2f68eb"
"Bounadja E., Boudjema Z., Djahbar A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070927188&doi=10.22068%2fIJEEE.15.3.352&partnerID=40&md5=d2a25a44690c324592a28422ad2d265f"
"Bounadja E., Boudjema Z., Djahbar A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066066254&partnerID=40&md5=055fffb15436f6f29ee743ed9088d480"
"Kiran Kumar D., Tulasi Ram Das G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062722769&partnerID=40&md5=d7bb1e8afb94430a5c3b8af6e6baa1c6"
"Kchaou A., Naamane A., Koubaa Y., M'Sirdi N.K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060570329&doi=10.1109%2fSSD.2018.8570387&partnerID=40&md5=ebfcf772c76910b125efad45caaa9359"
"Rhaili S.E., Abbou A., Hichami N.E., Marhraoui S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060610606&doi=10.1109%2fICRERA.2018.8566822&partnerID=40&md5=9638e816d058d09d9e8dd65edba1fb9a"
"Di Gerlando A., Eishawarby K., Foglia G.M., Perini R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057177989&doi=10.1109%2fICELMACH.2018.8507242&partnerID=40&md5=71f7bc7355d4355488b4a781ef47a2e7"
"Bouloukosta E., Karlis A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056562123&doi=10.1109%2fEEEIC.2018.8494359&partnerID=40&md5=dbdd0d47ee08839ec7a70e310c93ba71"
"Chatterjee S., Chatterjee S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048936640&doi=10.1016%2fj.epsr.2018.02.021&partnerID=40&md5=2d2756b8ae98707e21903e5bb8fc9b76"
"Gajewski P., Pienkowski K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053470365&doi=10.1109%2fISEM.2018.8442464&partnerID=40&md5=3d06511fd3e30d4ac77f811879359d04"
"Listwan J., Pienkowski K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053451994&doi=10.1109%2fISEM.2018.8442606&partnerID=40&md5=ab87bc7354dcb97e26f90fa4d483e3f4"
"Drozdowski P., Cholewa D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053452170&doi=10.1109%2fISEM.2018.8442620&partnerID=40&md5=fab79732cff3856c9eb9f2bc28959605"
"Drozdowski P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053466488&doi=10.1109%2fISEM.2018.8443036&partnerID=40&md5=c7468ffd8632f9e26b6efa3f4bd41b41"
"Youb L., Belkacem S., Naceri F., Cernat M., Pesquer L.G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052130984&doi=10.4316%2fAECE.2018.03006&partnerID=40&md5=d8240c0e14272605b5da114b46fd5ae8"
"Rhaili S., Abbou A., Ziouh A., Elidrissi R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048865986&doi=10.1109%2fCPE.2018.8372550&partnerID=40&md5=437225014da9837e684dfba77928f122"
"Ogunjuyigbe A.S.O., Ayodele T.R., Adetokun B.B.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044616302&doi=10.1016%2fj.jestch.2018.03.013&partnerID=40&md5=28007f50a9c5508a349ec78c7394e744"
"Yang R., Chen H., Wang X., Zhao W., Fan Y.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054400718&doi=10.13801%2fj.cnki.fhclxb.20170630.001&partnerID=40&md5=a41677cae61b3ef3c798c841cb579898"
"Osmanaj S., Hoxha B., Selimaj R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049846717&doi=10.15199%2f48.2018.07.05&partnerID=40&md5=35e7326ac9821487138046192f0f842d"
"Tahri A., Hassaine S., Moreau S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053659974&doi=10.24425%2f123658&partnerID=40&md5=032033e6d2c6935bfe74ab4a4478f186"
"Boukhalfa G., Belkacem S., Chikhi A., Benaggoune S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053694427&doi=10.1016%2fj.aci.2018.09.001&partnerID=40&md5=8befb9c2ec8a6746abf65aeb1878a06f"
"Çanakoǧlu A.I., Tezcan M.M., Yetgin A.G., Cevher B., Turan M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043524307&doi=10.1109%2fSIELMEN.2017.8123320&partnerID=40&md5=bd992d89410022d2f5729b1d614b4235"
"Gajewski P., Pienkowski K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028609581&doi=10.1109%2fISEM.2017.7993554&partnerID=40&md5=943733e56db6137bc53ab990ada06196"
"Kikovka S., Tytiuk V., Ilchenko O.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048805045&doi=10.1109%2fMEES.2017.8248867&partnerID=40&md5=59fe8fdd12bdb89f369c820236f391a2"
"Rhaili S., Abbou A., Marhraoui S., El Hichami N.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021641813&doi=10.1109%2fWITS.2017.7934647&partnerID=40&md5=d7a32e2f2c832b4604c6f66c15cab897"
"Gajewski P., Pieńkowski K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028702399&doi=10.15199%2f48.2017.09.07&partnerID=40&md5=657e174ee2b5dc0dc7209b3c14b6a77c"
"Listwan J., Pieńkowski K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988484372&doi=10.1515%2faee-2016-0029&partnerID=40&md5=7def137ca51a9cbcc3cbc2ec91f22dd6"
"Boudries Z., Aberbour A., Idjdarene K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984846068&partnerID=40&md5=2044c4f4f00b7f5b78c5cfd7fd3fd440"
"Kasprowicz A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006049743&doi=10.15199%2f48.2016.12.72&partnerID=40&md5=c8b93bafee3c8348a794e67a1da9f880"
"Górski D.A., Wiśniewski J., Koczara W.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995769338&doi=10.15199%2f48.2016.07.44&partnerID=40&md5=998080b291c35da17610922dc2729c8c"
"Kasprowicz A.B., Tomczuk K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959050236&doi=10.1109%2fCPE.2015.7231120&partnerID=40&md5=7c5afe23097c718744b43cc11870e352"
"Karolewski B., Ligocki P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896464072&partnerID=40&md5=4bdb773eb56ea2851f0e534abfce0e8a"
"Staszak J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892383999&doi=10.2478%2faee-2013-0046&partnerID=40&md5=5d6b3db1cb185cd0cfa1fa39adff88de"
"Jakubowski B., Pieńkowski K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887082844&doi=10.2478%2faee-2013-0021&partnerID=40&md5=e9062235c77621a21a7d75b4c6928bd4"
"Morawiec M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149456088&partnerID=40&md5=ad33e25454e571b1552d509dda40d492"
"Rinkevičiene R., Lisauskas S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941639432&partnerID=40&md5=78bca00a4a5b56ed5c698667047d6d25"
