Author(s) ID,Link
"35609302700;55279791900;35586842300;23476757500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901975299&doi=10.1016%2fj.sse.2014.04.043&partnerID=40&md5=218a1dc5816b13cf2aef4af329bf9b1b"
