Author(s) ID,Link
"15728150500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-32044455532&partnerID=40&md5=53679761ec4b40d1161df8d22400a67c"
"15728150500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-25144508269&partnerID=40&md5=a488a5e169bf502685f9cca6cf7d0a1a"
