Author(s) ID,Link
"55460505900;55545039500;56029686500;55544945200;55844102700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077756341&doi=10.3390%2ftoxins12010035&partnerID=40&md5=1a27f82c9be6889a75866c4c683e0fbc"
"57215904934;57204675476;57215905635;57215902469;20735401400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082312246&doi=10.7536%2fPC190505&partnerID=40&md5=55befe175c8822ec3e56f1b3d2001d7b"
"57216351238;26643593200;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083248642&doi=10.3390%2fmolecules25071719&partnerID=40&md5=356334d3dd32bd0297d161ed7fda64f8"
"57164097700;57204878219;57210162598;57210142354;23018389300;7403347632;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070389763&doi=10.1016%2fj.scitotenv.2019.133834&partnerID=40&md5=b28c197f50580175162efabd74116dfd"
"57203095710;57205472990;7801420161;7005267632;7004542279;7005415867;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060150681&doi=10.1002%2fejoc.201801633&partnerID=40&md5=854765c6d99b63005a262d0a177a02b7"
"6701326095;55586547400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064396367&doi=10.1039%2f9781788016988-00234&partnerID=40&md5=305c1f382f77779b78bd0d4a767ab837"
"56316063100;6506338870;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028986316&doi=10.1007%2fs11356-017-0068-1&partnerID=40&md5=f409f5727d95931ce045fa7a4b4bf2a4"
"56414888200;7005868103;55608242500;55385881200;6603076621;6603406583;56208099000;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019834344&doi=10.1016%2fj.biochi.2017.05.011&partnerID=40&md5=7243e19554ff09c1f60e1a334fef62de"
"56414888200;56309920100;8358289000;7005868103;56208099000;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019742479&doi=10.1080%2f10426507.2017.1308933&partnerID=40&md5=dde6e6ffe1afb087dfe2ac05083cc473"
"56107091700;7003651966;57197834155;55484790300;36441148500;23570787300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992364853&doi=10.1007%2fs12088-016-0627-z&partnerID=40&md5=ec60e0eaa5f6442063ca519b470203b2"
"55880316600;6701809882;7003863106;6507466890;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978141439&doi=10.1002%2fbip.22852&partnerID=40&md5=3ca792fb950d01c25baaed6ed6f90e92"
"57191900360;56440482700;57198965793;54879970700;55781924000;55713552700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994645694&doi=10.1155%2f2016%2f2352614&partnerID=40&md5=86bef29829c68920031e37e66462c0e2"
