Author(s) ID,Link
"56982952000;25822410200;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994351240&doi=10.1021%2facs.cgd.6b00514&partnerID=40&md5=01d6afb197f843e454776ce61aad08c9"
