Author(s) ID,Link
"7103195615;6602763737;6504351860;56230014400;57074722700;16682147000;56159380000;56159890000;6701480692;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955376099&doi=10.1007%2f978-3-319-18729-7_6&partnerID=40&md5=0a480d36f30383d86dca5be0a604fa5e"
"36716848900;6603054510;7103195615;56150700700;11739874600;36715967900;56956618500;6602763737;6701480692;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899857472&doi=10.1371%2fjournal.pone.0086052&partnerID=40&md5=730dfde1e61f9f3991580c1164b38060"
"55504367700;7006403344;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349952134&doi=10.1111%2fj.1742-4658.2009.07347.x&partnerID=40&md5=28787ac4d44206064e5cf1cff3ea1699"
"26326785500;6603969763;26326812000;26326919300;6604003531;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-62649150283&doi=10.1016%2fj.jmb.2009.02.013&partnerID=40&md5=024cb7cf8745287cfd9337e5380742df"
"7403034024;56429856300;23005255100;7202329161;7004910351;57195256649;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-35748945741&doi=10.1016%2fj.virusres.2007.06.012&partnerID=40&md5=e20033c03504cd6d2d6fa27fc2b28070"
"6602763737;6602549158;11739307900;11739020300;6507313002;57196777462;7103195615;11739874600;6603054510;7004919684;6701480692;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-31044441892&doi=10.1021%2fbi051354b&partnerID=40&md5=c31c80ca689712b8c268d17e7168a340"
"7006663455;7403146672;57020634900;7003492406;7003383904;7003545606;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-27844538777&doi=10.1002%2farch.20081&partnerID=40&md5=49d114ada4bd4b63ce3bf9e61a18e9cf"
"7006403344;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069936917&doi=10.1016%2fB0-44-451924-6%2f00037-5&partnerID=40&md5=616a6909b03f52a8a95388f6b9ba847d"
"7103195615;6507061985;57196777462;6602549158;6504351860;6603054510;6602763737;6602491866;7003368604;7004919684;6701480692;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-4544307863&doi=10.1210%2fme.2004-0154&partnerID=40&md5=23d24812be2a63a15e2cf78abc9154d7"
"6701647198;55792563700;57079942300;7006533496;55390650000;7005594519;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1942438632&doi=10.1016%2fj.ibmb.2004.02.005&partnerID=40&md5=9f6e1770a3125a5f6190297f393a9159"
"55715142100;7201735643;7003545606;6603554901;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-2342566467&doi=10.1016%2fj.mce.2003.12.013&partnerID=40&md5=f8957c871ca8c0ba24e47ded661ef282"
"6602821046;7102892818;22634988700;6701480692;7003368604;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242389799&doi=10.1093%2femboj%2fcdg569&partnerID=40&md5=2b7c2faf96b2f5850af384ed9fd32a5f"
"7201919095;12754023800;35408165100;7102690777;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-12244277625&doi=10.1016%2fS0304-4165%2802%2900486-5&partnerID=40&md5=793c6270a8e43713656f9b08b5c9e66a"
"6603054510;6602549158;7007178669;6508186189;6603324125;7004919684;6701480692;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037224563&doi=10.1515%2fBC.2003.007&partnerID=40&md5=b7b2b064af0c7b0548eeda5d913df65a"
"55574215994;57197373747;7101753021;6602968194;7005278149;7003906114;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036011248&doi=10.1016%2fS0925-4773%2802%2900064-3&partnerID=40&md5=b2b67470a40926b11c70046128097aad"
"6602549158;6603324125;7004919684;6701480692;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034826007&doi=10.1046%2fj.1432-1327.2001.02287.x&partnerID=40&md5=945a0be67296fb9be4d4a3f57543d14e"
"6603324125;7004919684;6701480692;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033956886&doi=10.1046%2fj.1432-1327.2000.01027.x&partnerID=40&md5=8f2aa16da0f01265732a72fe4aa9e203"
"36860123300;7006744084;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032435804&doi=10.1016%2fS0965-1748%2898%2900078-2&partnerID=40&md5=fbe268ad42f22cd8ef63ae9f9787ef5d"
"6603210365;6508384318;6603387129;7005383545;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029954768&doi=10.1128%2fMCB.16.6.2977&partnerID=40&md5=ff85b59f4f2bf6e6bf49501c38ed7f85"
"6603210365;7006138414;7004858933;6506498391;7003470513;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029591830&doi=10.1007%2fBF00290580&partnerID=40&md5=30ae6b568ea336b4654f3c54ee4173f7"
"6603210365;24311847000;7005746764;7005383545;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028304668&doi=10.1128%2fMCB.14.7.4465&partnerID=40&md5=eae24727ee85d285683f30b715a8f7b7"
"24311847000;6506294652;7201987651;7005383545;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027750916&doi=10.1016%2f0925-4773%2893%2990062-3&partnerID=40&md5=8aa0ed48f24df8b9cc49f1f70f9952d2"
