Author(s) ID,Link
"12779994000;6602183236;12778634000;7004062643;35902608500;6701847593;7003631065;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-74849084374&partnerID=40&md5=e14fd40e709d0c9323b314cc32f680df"
