Author(s) ID,Link
"55001884100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054440692&doi=10.1016%2fj.engstruct.2018.10.003&partnerID=40&md5=1d34a564c6c99c31125b6f4a27eafe3b"
"35073240000;23988157900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042796752&doi=10.3934%2fmatersci.2018.1.34&partnerID=40&md5=27370ed549d2b6068314b5f4c2ef496f"
"57213348143;57193058719;55001884100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044205860&doi=10.5604%2f01.3001.0010.7783&partnerID=40&md5=fa66614eecf378b22d9d66908a701a2f"
"37110954800;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975122368&doi=10.1016%2fj.jmmm.2016.06.021&partnerID=40&md5=a28915830694424f5d4f40c951162bca"
"56498663000;8217174600;6603263285;56868537500;7005713292;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942236505&doi=10.1016%2fj.msea.2015.09.066&partnerID=40&md5=32184fa544fc8503ccf47a336dd4595e"
"8217174600;56498663000;7004518592;6603263285;7005713292;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949922023&doi=10.1016%2fj.wear.2015.01.004&partnerID=40&md5=77e4045496ce7f45388d189816080c96"
"25958304400;25957934300;6603807470;57192427616;7005732603;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943587457&doi=10.1016%2fj.fusengdes.2015.06.188&partnerID=40&md5=444ed685885a12bac9bf41f2b199ec3f"
"54924358400;36453770100;7004281303;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901781921&doi=10.1016%2fj.procir.2014.04.033&partnerID=40&md5=e372d8d2881a87b5b14703c9dfa7334f"
"6701406180;16303477500;6603563146;34870540900;35068628400;57193097327;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874029343&doi=10.2478%2fv10172-012-0099-z&partnerID=40&md5=326f5d7eb35c0412b32a98390e35056e"
"7004235487;6602627516;53871435500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053639461&doi=10.1016%2fj.msea.2011.08.018&partnerID=40&md5=0f1f1e888ea71840d6d7788f3b96fef4"
"24780139100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650399750&doi=10.1179%2f174329009X449332&partnerID=40&md5=0c79edd938291ccff2eb4afe6e01d08d"
"36164006200;7006499831;55970944800;7103097326;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953905857&doi=10.1016%2fS0026-0657%2810%2970093-X&partnerID=40&md5=077a9ade9e1c832732308462180b559a"
"36164006200;7006499831;55970944800;7103097326;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902141478&partnerID=40&md5=a1917430ec80aca005408fd36efdc933"
