Author(s) ID,Link
"57207574843;56636645700;22735783200;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067550010&doi=10.3390%2fijfs7020026&partnerID=40&md5=79f21085979319bc7664576c1ef867f5"
