Author(s) ID,Link
"55773797100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879361041&partnerID=40&md5=76ac63ffbe6a56ecda296d01501158c0"
"6701485893;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-45549112710&doi=10.1016%2f0094-114X%2888%2990055-9&partnerID=40&md5=146a2616c7c1b384f2658cc454a6dff7"
"6701712139;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021661422&doi=10.1016%2f0022-4898%2884%2990022-3&partnerID=40&md5=4236657a952d4b1f053effee2e14facc"
