Author(s) ID,Link
"56606964900;6506540815;55338961700;36663331300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073472086&doi=10.17531%2fein.2019.4.6&partnerID=40&md5=ce2a78b1b7bad3438722df28e0223428"
"56606964900;6506540815;55338961700;36663331300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073461641&doi=10.17531%2fein.2019.4.5&partnerID=40&md5=1ff5a54a8c380a4fe7841f997681530e"
