Authors,Link
"Jones R., Buonaiuto G., Lang B., Lesanovsky I., Olmos B.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082380189&doi=10.1103%2fPhysRevLett.124.093601&partnerID=40&md5=603b3dc6fd100e6ee00e96b731225f97"
"Dinu I.V., Ţolea M., Gartner P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079800662&doi=10.1103%2fPhysRevB.101.085304&partnerID=40&md5=248501a56f9f1eb73ca16a994657568f"
"Ha N., Mano T., Dubos S., Kuroda T., Sakuma Y., Sakoda K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082715173&doi=10.35848%2f1882-0786%2fab6e0f&partnerID=40&md5=d6ed4fc4758ed484ccf34346cd7dab33"
"Podemski P., Musiał A., Gawarecki K., Maryński A., Gontar P., Bercha A., Trzeciakowski W.A., Srocka N., Heuser T., Quandt D., Strittmatter A., Rodt S., Reitzenstein S., Sȩk G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078298125&doi=10.1063%2f1.5124812&partnerID=40&md5=5759145c9add646fc505ccdd1607b528"
"Li W., Ma J., Wang H., Fang C., Luo H., Li D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079754376&doi=10.1515%2fnanoph-2019-0528&partnerID=40&md5=eebb5046f1b2044c82aa2d3d8d5bc948"
"Rogowicz E., Linhart W.M., Syperek M., Kopaczek J., Delorme O., Cerutti L., Luna E., Tournié E., Rodriguez J.-B., Kudrawiec R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082240476&doi=10.1088%2f1361-6641%2fab6017&partnerID=40&md5=3301467e27834e2a82d45dc6a7fc1ad3"
"Baranowski M., Plochocka P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079506407&doi=10.1002%2faenm.201903659&partnerID=40&md5=1d456c46b498f6b4f159af318c84d18f"
"Gawełczyk M., Wyborski P., Podemski P., Reithmaier J.P., Höfling S., Sȩk G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077501592&doi=10.1103%2fPhysRevB.100.241304&partnerID=40&md5=f3a5777e82df066f86e922c33f33e403"
"Świderski M., Zieliński M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076805010&doi=10.1103%2fPhysRevB.100.235417&partnerID=40&md5=a9df66d1cd6129e3e61b1275efb83082"
"Wu S., Peng K., Battiato S., Zannier V., Bertoni A., Goldoni G., Xie X., Yang J., Xiao S., Qian C., Song F., Sun S., Dang J., Yu Y., Beltram F., Sorba L., Li A., Li B.-B., Rossella F., Xu X.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074266051&doi=10.1007%2fs12274-019-2522-5&partnerID=40&md5=1b5289539a19775fb084e677ca11877b"
"Gawarecki K., Zieliński M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073626843&doi=10.1103%2fPhysRevB.100.155409&partnerID=40&md5=0159c0e33d0a414ecf06afa1172ffbca"
"Baranowski M., Galkowski K., Surrente A., Urban J., Kłopotowski Ł., Maćkowski S., Maude D.K., Ben Aich R., Boujdaria K., Chamarro M., Testelin C., Nayak P.K., Dollmann M., Snaith H.J., Nicholas R.J., Plochocka P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073118343&doi=10.1021%2facs.nanolett.9b02520&partnerID=40&md5=f3f983475b6bb800026887a700c0955d"
"Schnauber P., Singh A., Schall J., Park S.I., Song J.D., Rodt S., Srinivasan K., Reitzenstein S., Davanco M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072880185&doi=10.1021%2facs.nanolett.9b02758&partnerID=40&md5=1eefb9c76ba85b18131d67cf15981201"
"Mrowiński P., Musiał A., Gawarecki K., Dusanowski Ł., Heuser T., Srocka N., Quandt D., Strittmatter A., Rodt S., Reitzenstein S., Sȩk G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072798747&doi=10.1103%2fPhysRevB.100.115310&partnerID=40&md5=d31b1bdce068f905eeb96faf0abaf205"
