Author(s) ID,Link
"57212620806;41862498900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077228756&doi=10.1016%2fj.jtbi.2019.110121&partnerID=40&md5=b5784f6e509bc6327c042bcffb1b2530"
"24297002100;6603654422;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041703327&doi=10.1007%2f978-3-319-74727-9_46&partnerID=40&md5=7148b591e10acaefeb1516cda9294d7d"
"24297002100;6603654422;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952361513&doi=10.1007%2f978-3-319-27340-2_59&partnerID=40&md5=f8d37fc69a11c0710cc08e23993cf46f"
