Author(s) ID,Link
"6601986949;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449085155&doi=10.1109%2fACIIDS.2009.87&partnerID=40&md5=8575a98294ffd35caf0ac97863ee61aa"
