Author(s) ID,Link
"55601798100;55914696700;55416077000;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054636207&doi=10.1016%2fj.adhoc.2018.09.008&partnerID=40&md5=2cd86431bd6148a70f3efcba439ba668"
"23009513200;56416946400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068056877&doi=10.4230%2fLIPIcs.OPODIS.2018.26&partnerID=40&md5=29fee25471e079ac15b4432a85940928"
"14629926700;57193871747;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045151173&doi=10.1145%2f3177922&partnerID=40&md5=128af538de7642c3761504bf5ef7595f"
