Author(s) ID,Link
"24484126800;37040365300;36560991700;57197592021;57213970358;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901848080&partnerID=40&md5=69c1044ce095c007fce7f812b47c0748"
