Authors,Link
"Ramlan, Muljadi, Sardjono P., Setiabudidaya D., Gulo F.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066300179&doi=10.1088%2f1742-6596%2f1204%2f1%2f012013&partnerID=40&md5=61d60c7afb9058feccbeb197af2ac0ec"
"Muljadi, Ramlan, Sardjono P., Setiabudidaya D., Gulo F.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065571237&doi=10.1088%2f1742-6596%2f1191%2f1%2f012048&partnerID=40&md5=7189aa068fac772a4b8d43ea18544fb0"
"Zhang Y., Liu M., Sun S., Yin X., Yin Y., Guo J., Liu W., Zhang D., Yue M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057597291&doi=10.1016%2fj.jmmm.2018.12.005&partnerID=40&md5=5fc98bc4555eb7fec2e4bf02b8bcb719"
"Gao L., Xu J., Zheng H., Pei R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062559341&doi=10.1109%2fSCEMS.2018.8624732&partnerID=40&md5=6e673754f3b2d97e81039a8b57e43b16"
"Mesquita F., Diop L.V.B., Isnard O.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047787162&doi=10.1016%2fj.jallcom.2018.05.278&partnerID=40&md5=be68109072d820b06430eeb1d9f2ebfe"
"Kaidarova A., Khan M.A., Amara S., Geraldi N.R., Karimi M.A., Shamim A., Wilson R.P., Duarte C.M., Kosel J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053844320&doi=10.1002%2fadem.201800229&partnerID=40&md5=c38040f2f4c48077b261b59c55ecf418"
"Najgebauer M., Szczygłowski J., Ślusarek B., Przybylski M., Kapłon A., Rolek J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032620441&doi=10.1007%2f978-3-319-63949-9_2&partnerID=40&md5=d7c47778a29185ef5856ad95a29fb645"
"Szulim P., Radkowski S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012284413&doi=10.15199%2f48.2017.02.32&partnerID=40&md5=2dda785b7b3895fe9a18eb065531400d"
"Fiebig W., Cependa P., Jedraszczyk P., Kuczwara H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040085066&doi=10.1115%2fFPMC2017-4277&partnerID=40&md5=1b33ae5711ec01ac871a56da470325a1"
"Zhang D.-T., Wang P.-F., Yue M., Liu W.-Q., Zhang J.-X., Sundararajan J.A., Qiang Y.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84950269400&doi=10.1007%2fs12598-015-0668-1&partnerID=40&md5=9db0dbdfe3364fe359fd793cb2312b15"
"Iacovacci V., Lucarini G., Innocenti C., Comisso N., Dario P., Ricotti L., Menciassi A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946832673&doi=10.1007%2fs10544-015-0024-0&partnerID=40&md5=bde730c61a660bf90f6056a9f6c08b08"
"Glowacz W., Glowacz Z.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925424792&doi=10.1515%2faee-2015-0004&partnerID=40&md5=6dd71aa9abfea6acab22b2c269a686cc"
"Glowacz A., Glowacz W., Glowacz Z.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923197138&doi=10.17531%2fein.2015.1.9&partnerID=40&md5=dc25d5b063575c18c28d51a9452a6ef6"
"Zhang D.T., Geng W.T., Yue M., Liu W.Q., Lu Q.M., Zhang J.X., Guo Z.H., Li W., Sundararajan J.A., Qiang Y.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903900946&doi=10.1063%2f1.4867602&partnerID=40&md5=b6ff02071a415d16a306c256aa0d736a"
"Glowacz A., Glowacz A., Glowacz Z.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891619055&partnerID=40&md5=141f04dfaf2f1bc8e26d528da3fc854b"
"Baszyński M., Siostrzonek T.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911946742&doi=10.2478%2faee-2014-0033&partnerID=40&md5=96d136d9f2285066075fe6ee8600a0a3"
"Prauzner T.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919421480&doi=10.12915%2fpe.2014.12.68&partnerID=40&md5=594103bff33326a583f4235f59d510ac"
