Author(s) ID,Link
"57209223382;55763790239;7102866215;6701331020;7403306494;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548045503&doi=10.1016%2fj.jorganchem.2007.06.035&partnerID=40&md5=dc54b9fc5b7978a8e5c7fe8188a52305"
"7004506170;16458808500;16453644700;57208522802;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0012328587&doi=10.1007%2fBF02128108&partnerID=40&md5=abe1b689724699a3924f589c51e74a35"
"7202434876;7006460715;7004574703;7103150681;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000557086&doi=10.1016%2f0021-9517%2884%2990021-6&partnerID=40&md5=9d8f8f2ada5bcb26e26ec5d0a1a9f0ba"
