Author(s) ID,Link
"57201775685;18233683300;35614643300;55550133900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082133784&doi=10.1007%2f978-3-030-41568-6_22&partnerID=40&md5=cb880bc2fec415b55b5a26c466c2f19c"
