Author(s) ID,Link
"57204603365;57204602836;57204598924;57204596463;57204601955;55531978700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056317700&doi=10.1109%2fICMA.2018.8484427&partnerID=40&md5=4096ea0727b3c2f3448ae8d14bd13063"
"46861194300;7003608449;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051580702&partnerID=40&md5=9dc4684c28ce18211c83f24acf2aed7a"
"6603115384;7007147467;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949416766&doi=10.1007%2f978-1-84628-974-3_26&partnerID=40&md5=4ec99df7721ea58610d82f816781953b"
"6603115384;7007147467;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-39649102132&partnerID=40&md5=dffe44d2eb9cc1feaa98125f1938028f"
