Author(s) ID,Link
"57214111265;57195394660;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082081501&doi=10.3390%2fapp10051892&partnerID=40&md5=8e3866a15fa9310af13d39de0662e433"
