Author(s) ID,Link
"6602437366;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017981684&doi=10.1364%2fAO.17.001697&partnerID=40&md5=ef5ffc109ce7467b1262df6965505fbd"
