Author(s) ID,Link
"57191109235;57195279427;57192435134;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081981259&doi=10.3390%2fapp10051791&partnerID=40&md5=a3e8a3d7cbdf11841197bfe3018c29ce"
"56996011300;56672996500;56784482200;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081010800&doi=10.37043%2fJURA.2020.12.1.4&partnerID=40&md5=6988d561b91ebfb9e4344ec3627b1ebe"
