Author(s) ID,Link
"24479099700;57204972454;36538110300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073144799&doi=10.1007%2f978-3-030-32040-9_38&partnerID=40&md5=48b354b39412e11dc0745391448271ab"
"57193132525;6602252130;57184242600;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011085565&doi=10.1109%2fCogInfoCom.2016.7804581&partnerID=40&md5=f2d170c28d93583062e47dde2385c5db"
