Author(s) ID,Link
"36145793400;56902627500;55839564200;6701316848;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071418103&doi=10.1016%2fj.ijfatigue.2019.105254&partnerID=40&md5=81cf730da6232c76b479633b070f2194"
