Author(s) ID,Link
"55763186300;23003441200;37661763400;7005087601;7003728854;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026671985&doi=10.1109%2fIWASI.2017.7974249&partnerID=40&md5=5dd248626729479c3955ec2c1451753f"
