Author(s) ID,Link
"16637178300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-13244252622&doi=10.1002%2fhfm.20012&partnerID=40&md5=6b52f0277b0c814897885bbb43c35d94"
