Author(s) ID,Link
"57190556322;6602677023;6603194562;6602148289;6701649136;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990131583&doi=10.1002%2factp.1988.010391109&partnerID=40&md5=44589450ce08b5457efaaaf82f387df8"
"16435211400;7003523373;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022767078&doi=10.1002%2fapp.1986.070320305&partnerID=40&md5=d8efd8b63427b637df82a716f72892b3"
"7005663503;7006480924;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020951748&doi=10.1016%2f0079-6700%2883%2990008-4&partnerID=40&md5=a9b7a05b0a540b0302915c54540ea0cc"
