Author(s) ID,Link
"35619278400;55509468800;15056866200;7005818554;7005431208;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044474682&doi=10.1016%2fj.pecs.2018.03.003&partnerID=40&md5=1ae6ac814e643ec442c5baf323c2d7e4"
