Author(s) ID,Link
"7004753693;24766129300;23034945400;57209741811;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920645208&doi=10.1016%2fj.ejor.2014.09.043&partnerID=40&md5=7d4a170a09326c986a1b9cb764e18e1c"
"7004682254;6602752190;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884354261&doi=10.1007%2fs10951-013-0327-z&partnerID=40&md5=71facd2bfcb38f1cc42d3e6c7aec9358"
"7004753693;57209741811;7006134219;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884568749&doi=10.2478%2famcs-2013-0018&partnerID=40&md5=806f83273f22d498546f0cf2d474d229"
"56299150300;7501682598;55213166900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860787412&doi=10.1057%2fjors.2011.75&partnerID=40&md5=782995303caa9864e02ff09da4a4574d"
"7004682254;23036674700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649946412&doi=10.1057%2fjors.2009.179&partnerID=40&md5=d7211bcb8da53fa4c8931b93558ce309"
"7004682254;23036674700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-56549128360&doi=10.1016%2fj.cor.2008.06.001&partnerID=40&md5=d5a72a5d3243bc6defed39a72e6acb2c"
"24337146200;7801516199;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-44449127650&doi=10.1007%2fs11424-008-9113-y&partnerID=40&md5=03f356cc29e1853640d2fa5ff3c9b609"
