Author(s) ID,Link
"57215899057;42661520200;56593089500;55933328300;57215898181;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084216250&doi=10.1108%2fSASBE-07-2019-0087&partnerID=40&md5=870f4d12537273a05bd5b9476565e52b"
