Author(s) ID,Link
"54793547100;36062332000;15838267000;38661975100;57199110409;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863249760&doi=10.1107%2fS1600536812006988&partnerID=40&md5=ac09261eac5083cd654af457ae25946e"
