Author(s) ID,Link
"8907757000;53263265200;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84932082959&partnerID=40&md5=7f99ed3a60bac666004b1cc3f39eae18"
"24472566600;36170820300;6508377606;12753684700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865772209&doi=10.1007%2f978-3-642-32066-8-9&partnerID=40&md5=6cf1ae81ec4fe2e18b466f2939d3c3d1"
"35184770600;56443503900;56671050700;35185458800;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901037153&doi=10.1016%2fj.proeng.2012.06.354&partnerID=40&md5=7f8e0aea883a9fec09d66b27326b9a27"
"24472566600;36170820300;6508377606;12753684700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954572218&doi=10.1007%2f978-3-642-13480-7_5&partnerID=40&md5=13847e262611a74eb9f1cdd7773b39b6"
"14041835100;14626293900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69849100847&partnerID=40&md5=9f33b6475cdfbfcb34dec8bb6429b4b7"
"14041835100;14626293900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449124093&doi=10.1109%2fACIIDS.2009.36&partnerID=40&md5=01f0628fd11655ac7d23615e7c7e70f4"
"14626293900;14041835100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69849106778&doi=10.1007%2f978-3-642-01665-3_45&partnerID=40&md5=622712593d2bac1bead42020929089c1"
"14041835100;26967869500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650170710&partnerID=40&md5=ebeba80175f1759bd0e96ac16125343e"
"14041835100;24403096200;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-45949104296&partnerID=40&md5=0f1abcb5686401f29bde43f6ccbf84ea"
"14041835100;26967869500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875931881&doi=10.3233%2f978-1-58603-904-2-259&partnerID=40&md5=dda83b992177c5aebd271319a146e353"
