Author(s) ID,Link
"23568162900;6602194258;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055158996&doi=10.1201%2fb15272&partnerID=40&md5=8d8109c53df3b81f92f5743f478677fa"
"7202785972;55730551200;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857120383&doi=10.1016%2fj.precisioneng.2011.10.009&partnerID=40&md5=29d574baa01c2acc1325be9d85801d61"
"55612098800;7006943155;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863505213&doi=10.3390%2fmi2020221&partnerID=40&md5=322f62e31719c7d314f4dc912383916c"
