Authors,Link
"Wang X., Wu W., Liu Y., Ran Z.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066914970&doi=10.1080%2f0305215X.2019.1610947&partnerID=40&md5=eb1a7f107c9f05767f0960615aa6867e"
"Iskhakov I., Ribakov Y.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059263451&doi=10.1002%2fsuco.201600226&partnerID=40&md5=0c9b249bfaf5b83a55f0bf6852112191"
"Cieplok G., Karwowski W., Bednarski L.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066620467&doi=10.2478%2face-2018-0063&partnerID=40&md5=fbd3f0e7dfdf361b4c04c6bcf82e64d7"
"Biliszczuk J., Teichgraeber M., Toczkiewicz R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050023104&partnerID=40&md5=6f57fc0ebae9af3c806eed8b88f4f8c8"
"Parkasiewicz B., Kadela M., Bȩtkowski P., Sieńko R., Bednarski Ł.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033791069&doi=10.1088%2f1757-899X%2f245%2f3%2f032018&partnerID=40&md5=551f655aa3ff980a786d3fe2c266484a"
"Biliszczuk J., Barcik W., Onysyk J., Toczkiewicz R., Tukendorf A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996537903&doi=10.1680%2fjbren.15.00015&partnerID=40&md5=01dfa282e4ffe4aaf09e07ad3b7e2287"
"Ruiz-Teran A.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996549839&doi=10.1680%2fjbren.2016.169.4.233&partnerID=40&md5=25f7e8468caf13b9ab3e5c12876a0fec"
"Marcos I., San-José J.-T., Garmendia L., Santamaría A., Manso J.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962214015&doi=10.1016%2fj.culher.2016.03.003&partnerID=40&md5=5c5809e928d1954f338c70ecad4e9ce9"
"Espion B.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957708763&doi=10.1680%2fjenhh.2016.169.1.1&partnerID=40&md5=404ff576e436fd1db92ce8fe18a07c44"
"Biliszczuk J., Onysyk J., Barcik W., Toczkiewicz R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018994301&partnerID=40&md5=9dcab82625ddf75deb5b2436a2a2aee5"
"Biliszczuk J., Onysyk J., Barcik W., Toczkiewicz R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016775947&partnerID=40&md5=0cf4b8c5d149bfc9ec5dd8097c39995d"
"Biliszczuk J., Onysyk J., Prabucki P., Toczkiewicz R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940563068&partnerID=40&md5=fba27434ef691e4e8762a41aea01b369"
"Bień J., Kuzawa M., Kamiński T.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941314063&doi=10.1016%2fj.acme.2015.05.007&partnerID=40&md5=d045052aa2c42efb25bc8005a3255274"
"Biliszczuk J., Barcik W., Onysyk J., Toczkiewicz R., Tukendorf A., Tukendorf K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901014373&doi=10.2749%2f101686614X13830790993087&partnerID=40&md5=990024d22212a88bfc962d37379dc0cb"
"Berkowski P., Dmochowski G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907391462&partnerID=40&md5=17ef65b51294aa0c86ac124dfb624a27"
"Biliszczuk J., Hildebrand M., Onysyk J., Prabucki P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009113206&partnerID=40&md5=ae8a95df23d9ab5881deb3040dd875d3"
