Author(s) ID,Link
"56098067500;14047440500;7101655546;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649475439&doi=10.1016%2fj.ica.2010.06.007&partnerID=40&md5=0bce9dd094c36a578cb6866af91ae304"
"36062329800;6701841442;35596008900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026188686&doi=10.1021%2fla00055a018&partnerID=40&md5=bafa6e12977ded2c67f5df7456acb444"
"10045148000;6701634186;6602819549;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001413941&doi=10.1016%2f0304-5102%2878%2985024-X&partnerID=40&md5=ca3fb4e3f76d3e364ca0541690b47a4d"
