Author(s) ID,Link
"6603433824;57101797600;6603385001;57207218482;6602244247;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022943019&doi=10.1117%2f12.939001&partnerID=40&md5=00f8e66d1dcaafdf0227e161725f5796"
