Authors,Link
"Mosquim V., Ferrairo B.M., Vertuan M., Magdalena A.G., Fortulan C.A., Lisboa-Filho P.N., Cesar P.F., Bonfante E.A., Honório H.M., Sanches Borges A.F.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082714304&doi=10.1016%2fj.jmbbm.2020.103749&partnerID=40&md5=e6c9112ccc9cb78818970840d094a4a8"
"Zhou G., Jin P., Wang Y., Pei G., Wu J., Wang Z.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077264455&doi=10.1016%2fj.ceramint.2019.12.236&partnerID=40&md5=05e8242d917692e77418b4706e918821"
"Teerakapibal R., Li H., Linehan B., Nordstrom F.L.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081162954&doi=10.1021%2facs.cgd.9b01460&partnerID=40&md5=eb09df623e74c85d1f06de644851f3f0"
"Lackner P., Brandt A.J., Diebold U., Schmid M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079503388&doi=10.1063%2f1.5140266&partnerID=40&md5=321cca6dfdac132eaa3893715b2ed3df"
"Dmitrieff E.G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084184038&partnerID=40&md5=b6efd75842196c12e15f743b1e72ca6b"
"Pang E.L., McCandler C.A., Schuh C.A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070068297&doi=10.1016%2fj.actamat.2019.07.028&partnerID=40&md5=b71efc903cea51f1a7c95ded82ac08f6"
"Sengupta P., Bhattacharjee A., Maiti H.S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067014389&doi=10.1007%2fs12666-019-01742-9&partnerID=40&md5=e6f000607cb792c899ddbd3a4a19914d"
"Cao W., Liu J., Zangiabadi A., Barmak K., Bailey W.E.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070070233&doi=10.1063%2f1.5099913&partnerID=40&md5=6dbb6c8a284aeca64d6c14a098251234"
"Gorelov V.P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069499181&doi=10.1134%2fS1063783419070096&partnerID=40&md5=70335f23fa2a0b40e9c8d5e2d62fb49a"
"Tian Z., Song C., Wang C., Liu Z., Liao R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064487584&doi=10.1016%2fj.comptc.2019.04.001&partnerID=40&md5=5e30aa5ae4f6c3f879436930b7fd7b56"
"Schyck S., Evlyukhin E., Kim E., Pravica M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063366348&doi=10.1016%2fj.cplett.2019.03.045&partnerID=40&md5=c95414dd46801cd7d22f36e3d97e8392"
"Mokrushin A.S., Simonenko E.P., Simonenko N.P., Bukunov K.A., Sevastyanov V.G., Kuznetsov N.T.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058655732&doi=10.1007%2fs11581-018-2820-z&partnerID=40&md5=5dc26c39b15a1705c644f8b22a7ebd4f"
"Keerthana L., Sakthivel C., Prabha I.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064223165&doi=10.1016%2fj.mtsust.2019.100007&partnerID=40&md5=922c4838db1a12a172888d37de5dded1"
