Author(s) ID,Link
"57203149952;57216323050;57208646406;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083093254&doi=10.11591%2feei.v9i3.2178&partnerID=40&md5=a70d787e536b01cbd425eeb17e0808da"
"56990896500;56711299500;57216160728;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082708880&doi=10.24425%2fafe.2020.131285&partnerID=40&md5=c31688947474838b3657d4ddcfd553d3"
