Author(s) ID,Link
"57202477406;56103745000;56103556400;57196227353;55207433100;15751325000;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898021300&doi=10.1109%2fICEPT.2013.6756466&partnerID=40&md5=f2b1de706b9736d3204d76189fa9ae98"
