Author(s) ID,Link
"7005074708;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-5844337425&doi=10.1016%2fS0010-8545%2800%2980389-6&partnerID=40&md5=ae708021360aecea818494cd684e9c9a"
"7005074708;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0039892834&doi=10.1016%2fS0010-8545%2800%2982025-1&partnerID=40&md5=ab151f6c0c76f70ba15926e47e597fff"
