Author(s) ID,Link
"56403343400;6603025883;7006649508;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006086240&doi=10.1007%2f978-3-319-47054-2_31&partnerID=40&md5=c546909916cc753e64e611a9d42bdc3b"
"36170312300;8285021900;8846948400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84931005415&doi=10.1007%2fs10115-014-0752-0&partnerID=40&md5=a059053a86d340509a448772c762a550"
