Author(s) ID,Link
"57202950701;6504768690;57208466089;57208524567;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064873011&doi=10.12911%2f22998993%2f99307&partnerID=40&md5=4d401a427774affcc33316fa6ab4928d"
"55769365000;36834872900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84936164380&partnerID=40&md5=785e4bae32e5daea8d0e6da288f080d1"
"36103795700;6506477278;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953245395&partnerID=40&md5=0de3604a24a9b828bb9205307f8845bb"
