Author(s) ID,Link
"6602973655;7003583092;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33749684075&doi=10.1109%2fCIMSA.2003.1227204&partnerID=40&md5=1da434ec776ca455e854b630d77b30fe"
