Author(s) ID,Link
"57192808197;25223597600;6603048653;7005051250;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073156297&doi=10.1016%2fj.indcrop.2019.111787&partnerID=40&md5=393ba52f479c97388379e544a9a254ac"
