Author(s) ID,Link
"57201902479;57201912838;8728058900;6603130580;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076995677&doi=10.3390%2fapp9235084&partnerID=40&md5=91eddf3901ba5dcefb2ad27bc53c8556"
"6506706320;7801500902;23768393800;6601986949;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84916236816&doi=10.1007%2f978-3-319-01857-7_67&partnerID=40&md5=1aee42c624502f44871d73a74e2bc1d6"
