Author(s) ID,Link
"6701552539;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036928948&doi=10.1007%2fs00202-002-0134-6&partnerID=40&md5=fa6beb615af47b890a5be3994e120890"
"7004829363;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026218997&doi=10.1109%2f28.90342&partnerID=40&md5=dbc99ff2fe0d4d88d2027c8ed34439bd"
