Author(s) ID,Link
"55554965100;36651009800;35306312100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053062012&partnerID=40&md5=1ca1bf18961cd7bc6de0b0a506a6e55e"
"55700861800;26435010100;57212729556;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951594868&doi=10.1109%2fISAPE.2010.5696382&partnerID=40&md5=dadc92306677bae2b2191fe448076fe4"
