Author(s) ID,Link
"6603297699;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025684294&doi=10.1016%2f0042-207X%2890%2994099-C&partnerID=40&md5=67548a924ae0154817efb9515c11d085"
"24531966400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018506653&doi=10.1016%2f0042-207X%2879%2990158-1&partnerID=40&md5=3eeabc2e201bafd558e9457c0ee5f80c"
"7003911656;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009571052&doi=10.3131%2fjvsj.21.413&partnerID=40&md5=41c89b58ed1463036a0ef224c5438fbf"
