Author(s) ID,Link
"6602871550;6603279336;7004589707;6602978717;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031550390&doi=10.1016%2fS0169-4332%2896%2900761-1&partnerID=40&md5=2bffb7a16f0753e10d8a50ebebc0a02a"
