Author(s) ID,Link
"57133453100;7409485743;55900465100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074488184&doi=10.1016%2fj.spa.2019.10.004&partnerID=40&md5=4db54d050fdfdb2a6937b46d9e9419b6"
"6604076617;23027543300;6508326392;57200381136;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072075147&doi=10.1016%2fj.matpur.2019.09.005&partnerID=40&md5=2adadb63f12ad4fafbd5d5254a2e4250"
"57204948317;16022173500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058125046&doi=10.1007%2fs11118-018-9755-x&partnerID=40&md5=1230aa4e5cb4bfbe47c5bf2b89083a29"
"6604076617;55999129600;57200582460;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065604754&doi=10.1016%2fj.na.2019.04.011&partnerID=40&md5=ee66b45fb819c171e41c429ac3190f83"
"23027543300;56384327600;57194176350;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073923597&doi=10.1007%2fs40840-019-00738-4&partnerID=40&md5=527c82564fb133dc242c696fbff9e5db"
"35067844300;55999129600;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072296351&doi=10.1016%2fj.jde.2019.09.010&partnerID=40&md5=5e88259d549850b0e9ff4ec1af3ba6a3"
"57190606545;57202930745;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075724443&doi=10.1016%2fj.aim.2019.106933&partnerID=40&md5=0588b8b6572d539c657b65d93dda88f5"
"35388556300;6508326392;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057045643&doi=10.1007%2fs11118-018-9747-x&partnerID=40&md5=8464e3299ee7d56d9b02c3019f0de4b2"
"23027543300;23394870900;57214806907;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079135970&doi=10.1007%2fs11118-019-09820-9&partnerID=40&md5=92aab4b2b5ae395dd4cdb1133f60c72a"
"23027543300;56157308400;16022173500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064761317&doi=10.1016%2fj.spa.2019.03.017&partnerID=40&md5=9fd3bcb1474e26c61e4fc1b8e681c649"
"36077028200;7202051737;56457124800;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082880263&doi=10.1515%2fanona-2020-0062&partnerID=40&md5=64ee0fbf8f807cd1aacb45b43506e7c5"
"25959856900;35067844300;55681937600;27968010100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083315658&doi=10.1016%2fj.jde.2020.04.022&partnerID=40&md5=87f1461c635629fb20699162c6c75a37"
"57212602566;36918858800;6701464824;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082930215&doi=10.1007%2fs10884-020-09837-4&partnerID=40&md5=d9d6d4e658c1ff09e05a069d8ed93a9c"
"57213817011;16022173500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078068804&doi=10.1016%2fj.spa.2020.01.002&partnerID=40&md5=61e453fb055a1a61f0d4b6c7962381de"
"57202930745;8261403700;57193755810;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082531219&doi=10.3934%2fdcds.2020034&partnerID=40&md5=3b2525e94d6d7cda5fa86368c2545d9d"
"6506334035;36645907700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084236341&doi=10.30757%2fALEA.V17-08&partnerID=40&md5=36d6051e2f7707752ff297166d8b03ab"
"23027543300;56014538800;6507003217;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078897272&doi=10.1093%2fimrn%2frnx324&partnerID=40&md5=8e564a60cd30ce8bbaa0202f19e2ed49"
"55900465100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063453173&doi=10.1080%2f17442508.2019.1594808&partnerID=40&md5=d014c7155e6add166cc002d9aa53b564"
"7004740170;6603666367;57193489277;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075309624&doi=10.1103%2fPhysRevD.100.105004&partnerID=40&md5=b755fa240c368f0741649d2b43db3770"
"23027543300;35276321800;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068204371&doi=10.1016%2fj.jde.2019.06.013&partnerID=40&md5=5f2a63fb36f1812e8c8564f3171d25c4"
"7004668675;55999384900;7403084328;56130717400;57204877021;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057621517&doi=10.1007%2fs00208-018-1784-7&partnerID=40&md5=dbbe4d9322fb54fc875a7eb1fb9fb8c0"
"36866499700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072569947&doi=10.3934%2fdcdsb.2019065&partnerID=40&md5=bc6cca268dbd44b11c5fa0960472b448"
"57204948317;55923010500;16022173500;57202985960;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076731065&doi=10.1214%2f18-AOP1323&partnerID=40&md5=7d4d7e8d25cff8d5ec6b03c8737a58f1"
"57203182947;16022173500;57202985960;56100732100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057521420&doi=10.1016%2fj.jfa.2018.11.011&partnerID=40&md5=5ef3abc75d28f69da6dbb2a6f31d7bc3"
"35067844300;6602074439;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059957999&doi=10.1016%2fj.jde.2019.01.007&partnerID=40&md5=688387c5c37b8284f49ccd21b0ce3b89"
"57200331883;6508277483;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061047982&doi=10.1016%2fj.spl.2019.01.015&partnerID=40&md5=dad7c3c7ea2ecc566ee777b101eb3571"
"16022173500;57202985960;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050165549&doi=10.1016%2fj.spa.2018.07.003&partnerID=40&md5=ac99a737c256574500ba62e0086990fd"
"35067844300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063270668&doi=10.1088%2f1361-6544%2fab091b&partnerID=40&md5=dcee677d5c943650b55df26730f03be6"
"56417255700;7201388741;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059334474&doi=10.1016%2fj.jfa.2018.12.011&partnerID=40&md5=f83607a25e7fdfe9cb0fb24bb240d86a"
"23027543300;55713513600;7202051737;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056632029&doi=10.1002%2fmana.201800035&partnerID=40&md5=8a8f57b365039a3efa9977a6ef021bc1"
"55713513600;7202051737;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061061114&doi=10.1112%2fblms.12235&partnerID=40&md5=8cc8d78db9d91e602817642d96fe9be5"
"56417255700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062426687&doi=10.1007%2fs00020-019-2508-4&partnerID=40&md5=587b1a55236aa355f2dcd21317a67770"
"16022173500;7202051737;6603183721;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060192259&doi=10.1090%2ftran%2f7358&partnerID=40&md5=85ae4d09a9f9536ed88fbf9432015edb"
"36571398100;36456680800;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042786809&doi=10.1142%2fS0219199718500062&partnerID=40&md5=624ed6b9298c8b2c7fe0daefa7fa134e"
"15769575100;56835834800;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058960777&doi=10.3934%2fdcds.2019063&partnerID=40&md5=3afbbe44565d35d5de7b9076e38b858f"
"57133453100;16022173500;55900465100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062034997&doi=10.1007%2fs00220-019-03383-x&partnerID=40&md5=669e8e98655a9427243a1616e9cb0f49"
