Author(s) ID,Link
"57203165328;19638250500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084176371&doi=10.1016%2fj.infsof.2020.106317&partnerID=40&md5=6b9bb32356d6bf6f8fd28290752fbc03"
"57204471825;57204468857;57199329234;57200582763;57189412126;8365747700;36175426900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079538573&doi=10.1016%2fj.scico.2020.102418&partnerID=40&md5=aa11976a62f58aaed12bcb30072c0ba9"
"57216075436;57095282700;57120222200;57212174103;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076089201&doi=10.1002%2fsmr.2238&partnerID=40&md5=e1041e22e4b80219a722daf666c58203"
"56878280700;36651983500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077497830&doi=10.1007%2f978-3-030-38364-0_32&partnerID=40&md5=4569aaa7bec373761dc74dd42a37689b"
"57207640692;14045220900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076156347&doi=10.2478%2ffcds-2019-0019&partnerID=40&md5=79e37f492df72f136a996f2c8c688fcb"
"56940995500;57189412126;55375749200;57200582763;57199329234;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070519994&doi=10.1016%2fj.jss.2019.07.100&partnerID=40&md5=16c5597d0bcf90620a695227f5273989"
"19933786100;57210914051;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071854076&partnerID=40&md5=bc6a16cfd7f5736901f9755b9eac9bc8"
"57191879945;6506290092;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067995509&doi=10.1016%2fj.jss.2019.04.031&partnerID=40&md5=ac00782b83cbec90e8f28ab45b034398"
"57209143117;57209142508;56877609200;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066612291&doi=10.1109%2fRIVF.2019.8713650&partnerID=40&md5=0be4f61dec6d9ecad004a3f91ad9d978"
"57211208790;57203256556;37119493000;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072964860&doi=10.1109%2fGI.2019.00014&partnerID=40&md5=7262d967c501154661fa0d978b2f5bc5"
"57209640624;24476189600;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068330463&doi=10.1109%2fKBEI.2019.8735019&partnerID=40&md5=77a880c2700e0891f2ede1bb28a83fb7"
"57209344360;57209345783;6603677377;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067487997&doi=10.1007%2f978-3-030-20521-8_63&partnerID=40&md5=9ea6c4ab19d9ec7f5478120e4be73400"
"57203165328;25629936300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065654274&doi=10.1145%2f3297280.3297499&partnerID=40&md5=c3c24ea1b6a7984d0b710ce371e08f99"
"19933786100;8716158900;57195285776;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075799751&doi=10.1109%2fACCESS.2019.2952246&partnerID=40&md5=efdfff6c1ccfb8c56a5ccf5d1c93fa8c"
"57202892353;25651116000;15843139800;36007196300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057867789&doi=10.1109%2fACCESS.2018.2883776&partnerID=40&md5=4ac920cbc0106d289daa4f51efc9ce32"
"57191578129;57204343420;13005454000;7004621677;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072879269&doi=10.1002%2fstvr.1676&partnerID=40&md5=ed812b622078c196fe5f53c34273a9e9"
"57197295611;36810018600;36505536200;25822621600;55664084100;7006379048;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044463066&doi=10.1016%2fbs.adcom.2018.03.015&partnerID=40&md5=18ca0a7364b9541617c859c07ecb66ee"
"19933786100;8716158900;57195285776;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056223416&doi=10.1007%2fs13369-018-3108-3&partnerID=40&md5=7d70f2f36adaf32392eda66d044d1d76"
"57201664633;55249937100;57193568231;35761739500;57199329234;56099873200;24802606700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059045225&doi=10.1145%2f3278122.3278130&partnerID=40&md5=fefe4a2ab3ffafb0b1bf343a282acb0c"
"55416512700;20435019400;17433682600;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055528836&doi=10.1109%2fTSE.2017.2732347&partnerID=40&md5=36b231825d11cdfc1ccfefbc374d064f"
