Author(s) ID,Link
"57201902479;57201912838;8728058900;6603130580;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076995677&doi=10.3390%2fapp9235084&partnerID=40&md5=91eddf3901ba5dcefb2ad27bc53c8556"
"7202344663;56395714400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068126658&doi=10.1080%2f00224065.2018.1507557&partnerID=40&md5=f28e89a521947865165c1e39a31081bf"
"55764615800;57189076284;56462255700;24780719300;7402973230;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054696546&doi=10.1109%2fJIOT.2018.2875544&partnerID=40&md5=c0eb9ca3de5abd61df5636ab7fc5b3fb"
"55835732700;55519727600;23768393800;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063146997&doi=10.1109%2fICSENG.2018.8638213&partnerID=40&md5=c5156627cfce9c64265cad2d60a6b904"
"56144073600;57188690859;57210996428;55606413900;25957818900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072182892&doi=10.1504%2fIJSTM.2019.101929&partnerID=40&md5=fd2eaa4e70b8c820139e3e0b8dcf6d01"
"7801500902;6506706320;57197732860;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034234061&doi=10.1109%2fWETICE.2017.55&partnerID=40&md5=dc6a9dfc3a336a9721a0cc80c943c250"
"36933087000;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946763832&doi=10.1007%2fs10878-015-9973-8&partnerID=40&md5=2615112df4d564ac4095a7be8527e7d3"
"55519727600;55835732700;57192068197;23768393800;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996593852&doi=10.1007%2f978-3-319-48944-5_16&partnerID=40&md5=964f8f5675bc2165438506776e60a7bc"
"57140164300;57140590500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010468133&doi=10.1109%2fCSITSS.2016.7779381&partnerID=40&md5=d8043528beefcab5e3f27d60d69258b1"
"57207089983;14009001300;55606413900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990981826&doi=10.1109%2fICWS.2016.18&partnerID=40&md5=7d606fc759963f126ffca60abf208bef"
"7202344663;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948181984&doi=10.1002%2fqre.1919&partnerID=40&md5=2f35ff6586c25e8610c43a2f9c0bfc05"
"55519727600;7801500902;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959261164&doi=10.1007%2f978-3-319-28564-1_4&partnerID=40&md5=e1787c6ad7d3970a15c98859100b01db"
"57189025716;22234757000;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964757103&doi=10.1007%2f978-3-319-33622-0_3&partnerID=40&md5=7063459f2ad916214e39a3fd8a63b924"
"6506706320;7801500902;57190797021;6601986949;55835732700;37006104600;55519727600;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983164482&doi=10.1002%2fcpe.3583&partnerID=40&md5=a89907592f0926c95b4e83e16a81ad43"
"23768393800;7801500902;6506706320;23388716600;55835732700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966676806&doi=10.1109%2fHealthCom.2015.7454502&partnerID=40&md5=73368055cf82d93c1f7c9c19fd11c42d"
"6506706320;23768393800;6601986949;7801500902;37006104600;55519727600;56974228300;55835732700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947966759&doi=10.1109%2fCYBConf.2015.7175959&partnerID=40&md5=8d7bd836d92cd2a4c3094991d45af309"
"23768393800;8503420300;24338718000;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925251499&doi=10.1007%2f978-3-319-15705-4_44&partnerID=40&md5=805dc098adaa265b18d85dd5f1c8ac9e"
"55835732700;24824184600;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938263754&doi=10.1007%2f978-3-319-16211-9_25&partnerID=40&md5=28abbf23d8c37ebb5008a5774e0ccf62"
"6601986949;7801500902;23768393800;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906568791&doi=10.1007%2f978-3-319-08422-0_56&partnerID=40&md5=22d00cb156d718a9d2714c46f12718c5"
"23768393800;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925238956&doi=10.1007%2f978-3-319-15705-4_48&partnerID=40&md5=492b83e4094cac5fa009e98516dd59b3"
"55613889800;56204502700;56204384700;56828506700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941196085&doi=10.1109%2fICNSC.2015.7116111&partnerID=40&md5=3e6fd60175f7eccfde06df751cdc4aaa"
"55164096600;36057317900;8307952300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928248713&doi=10.1155%2f2015%2f126296&partnerID=40&md5=e3679935d7e1cec5504b5e91f73e591e"
"55579462300;55804582300;57213734519;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929238642&doi=10.1504%2fIJBIDM.2015.069268&partnerID=40&md5=5e27d55883e1945dcdf88b90e1814711"
"36451525900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927172908&doi=10.1109%2fJBHI.2014.2322281&partnerID=40&md5=c34057c63affb97ebec9bd03cebe66d1"
