Author(s) ID,Link
"57200215843;57200213165;57203967972;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053831374&doi=10.1007%2f978-3-319-96601-4_20&partnerID=40&md5=8d7723f5126e27e416884009b43d289b"
"57205535059;57205525595;56017363100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060391246&partnerID=40&md5=ba1526e9912b089364588925b2d30956"
