Authors,Link
"Berglund E.Z., Monroe J.G., Ahmed I., Noghabaei M., Do J., Pesantez J.E., Khaksar Fasaee M.A., Bardaka E., Han K., Proestos G.T., Levis J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078462882&doi=10.1061%2f%28ASCE%29IS.1943-555X.0000549&partnerID=40&md5=25e17ce3c45849a9a1322f85bd69c039"
"Jyothi A.P., Usha S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082917903&doi=10.1002%2fdac.4350&partnerID=40&md5=297e29bb9721764bd5d872a566edeef9"
"Denis S., Bellekens B., Kaya A., Berkvens R., Weyn M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084174857&doi=10.3390%2fs20092624&partnerID=40&md5=3c45c6c8ca6a3c24ee0874d43b1b7591"
"Kumar B.T., Dathu B.S., Daniel A., Emalda Roslin S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084136449&partnerID=40&md5=5ada263ec3a3516a14a0342385aec7d2"
"Moons B., Karaagac A., De Poorter E., Hoebeke J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077266039&doi=10.1109%2fJIOT.2019.2961950&partnerID=40&md5=129f08da1065c6c85a60f1dfa1b77a6a"
"Gu F., Niu J., Jiang L., Liu X., Atiquzzaman M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073725124&doi=10.1016%2fj.jnca.2019.102459&partnerID=40&md5=499f03a8ccdbf5f0eb1eee5240ed4ca7"
"Fraga-Lamas P., Lopez-Iturri P., Celaya-Echarri M., Blanco-Novoa O., Azpilicueta L., Varela-Barbeito J., Falcone F., Fernandez-Carames T.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082003215&doi=10.1109%2fACCESS.2020.2978291&partnerID=40&md5=e84544e502dbeb8eb3a87db20e9652f5"
"Buurman B., Kamruzzaman J., Karmakar G., Islam S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079780644&doi=10.1109%2fACCESS.2020.2968057&partnerID=40&md5=521fbf7eea68a5a2acf0607dfe509f93"
"Bosch P., De Schepper T., Zeljković E., Famaey J., Latré S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073000443&doi=10.1016%2fj.comcom.2019.10.008&partnerID=40&md5=e56f82572758096427784a573bed8854"
"Nguyen T.T., Nguyen H.H., Barton R., Grossetete P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073466908&doi=10.1109%2fJIOT.2019.2929496&partnerID=40&md5=9edbbf64441bc6c3680837bd68d9b14e"
