Authors,Link
"Sun X., He M., Li Z.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081992495&doi=10.1016%2fj.conbuildmat.2020.118751&partnerID=40&md5=257986d5224e72155e24e8a1eac0a8cc"
"Kłosowski P., Pestka A., Krajewski M., Lubowiecka I.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082598668&doi=10.1016%2fj.engstruct.2020.110515&partnerID=40&md5=e3d5be0558bd4bf4eea8d1ac9e94509e"
"Shekarchi M., Vatani Oskouei A., Raftery G.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080033402&doi=10.1016%2fj.compstruct.2020.112062&partnerID=40&md5=cf67d861bc17db4b97da1a52f958d4f6"
"Martínez R.D., Balmori J.-A., Llana D.F., Bobadilla I.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082955592&doi=10.3390%2fma13071699&partnerID=40&md5=dd5ff4ad6d653748866ccfb9ea54564a"
"Latip N.A., Umar M.U., Noriman N.Z., Johari I., Dahham O.S., Hamzah R., Ruhaiyem N.I.R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082657436&doi=10.1063%2f5.0000427&partnerID=40&md5=b6e36a832d5c0bfe355553c5f32a01ad"
"Sergeev M.S., Gribanov A.S., Roschina S.I.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082420264&doi=10.1088%2f1757-899X%2f753%2f3%2f032068&partnerID=40&md5=987000bff003bec09021501169dc3b74"
"Karolak A., Jasienko J., Nowak T., Raszczuk K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082709782&doi=10.3390%2fma13061435&partnerID=40&md5=de2abb1a90e5522fe5d9675974b206bd"
"Subhani M., Globa A., Moloney J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081176479&doi=10.12989%2fsem.2020.73.3.353&partnerID=40&md5=b139d5db2eea1d3693e96e75f640b681"
"Balmori J.-A., Basterra L.-A., Acuña L.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079286102&doi=10.3390%2fma13030571&partnerID=40&md5=684f0927dcd7ee6f81863f6ead934d21"
"Yu T., Sousa H.S., Branco J.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068519692&doi=10.1080%2f10589759.2019.1635593&partnerID=40&md5=bda62cd68adf4bf1104a83dbfe57a3a4"
"Andor K., Bellovics B.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084175485&partnerID=40&md5=98d30abd303a773722e321f36d58a9a0"
"Pestka A., Szepietowska K., Kłosowski P., Krajewski M., Lubowiecka I.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081067357&partnerID=40&md5=348dfe3847c0e06568378a6ee1af8a78"
"Bernabei M., Brunetti M., Macchioni N., Nocetti M., Micheloni M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080920841&doi=10.1080%2f15583058.2020.1734688&partnerID=40&md5=8c8348075d8df0f66b3f738f6e490981"
"da Silva C.F.S., Pace J.H.C., Gomes F.J.B., de Carvalho P.C.L., de Azevedo Reis C., de Figueiredo Latorraca J.V., Rolim S.G., de Carvalho A.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084235030&doi=10.1590%2f2179-8087.005219&partnerID=40&md5=9fbbbc72434cf6154f53bd2c8b80d1f0"
"Rescalvo F.J., Rodríguez M., Bravo R., Abarkane C., Gallego A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081084222&doi=10.3390%2fma13020435&partnerID=40&md5=424fd887a9c5e0afe5dca7bb3cc0e626"
"Salonikios T., Theodoulidis N., Zacharopoulou G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079401901&doi=10.1007%2fs10950-020-09906-7&partnerID=40&md5=c8d204381ff4cc7670624a30a9771717"
