Author(s) ID,Link
"57200330139;57216290113;56082202800;55177462700;57212492535;57216289948;15063947700;57191261878;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083036674&doi=10.1145%2f3341105.3374006&partnerID=40&md5=963ed6eb52078c2ba650b8f8ecc19779"
"22136569700;57202361072;22135362300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065893815&doi=10.1007%2f978-3-030-19501-4_53&partnerID=40&md5=b7c08645c0d3750f4dc442454ba77b6e"
"6602451127;26039058200;55202221500;6603134013;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065865317&doi=10.1007%2f978-3-030-19501-4_17&partnerID=40&md5=e5ea9c4fb2eb30b26c0db40ebc863aa8"
"57208818864;54961098300;57194554642;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065883393&doi=10.1007%2f978-3-030-19501-4_23&partnerID=40&md5=9c6e598980f30bc1be81f236495acfe1"
"57192999920;57202368526;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065886883&doi=10.1007%2f978-3-030-19501-4_28&partnerID=40&md5=22766819032f16b156b46f8aef5998d3"
"57202362493;54961098300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065873076&doi=10.1007%2f978-3-030-19501-4_19&partnerID=40&md5=31df5f1bc68ba992f5fcc2521dfaa750"
"22136569700;57202361072;22135362300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072837593&doi=10.1007%2f978-3-030-29516-5_33&partnerID=40&md5=6f7a3bea75bcdde6f9df4bb0f0c695d3"
"24823391300;6508332072;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080088405&doi=10.1007%2f978-3-030-40548-9_4&partnerID=40&md5=9ffca92fd78d33f1b00119d77b5ef132"
"57004571300;54393390500;6507128193;6504024073;55582698500;55320108400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075619380&doi=10.1007%2f978-3-030-27687-4_35&partnerID=40&md5=2864703db558ff48ed867e1eed707b2d"
"22136569700;57208817448;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065893212&doi=10.1007%2f978-3-030-19501-4_54&partnerID=40&md5=17b68dc1e343eae1d29aae4f850fc912"
"55194496900;25226109600;57200513875;24480060000;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065865273&doi=10.1007%2f978-3-030-19501-4_38&partnerID=40&md5=ca0dca55a06c02481068af309713aaa1"
"55194496900;25226109600;24480060000;57200513875;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065877744&doi=10.1007%2f978-3-030-19501-4_39&partnerID=40&md5=10aafa1227aa9479bf518fb5ca4db24c"
"57215715738;57215724540;56151528700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084114805&doi=10.1109%2fACCESS.2020.2985916&partnerID=40&md5=044f63298f8b803f94820adf8ce4d848"
"24832449400;35110246600;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071598439&doi=10.1515%2fpsicl-2019-0010&partnerID=40&md5=eb41bb69de8286481deb57e8fd84d969"
"24802348300;57205755186;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061427505&doi=10.1080%2f01969722.2019.1565124&partnerID=40&md5=70f7796aa0ca622b993a4ba2b9f3a397"
"22136569700;57202361072;22135362300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066742720&doi=10.1007%2f978-3-030-20915-5_41&partnerID=40&md5=46b94e0356ec350c79642992bcd485f7"
"22136569700;57202361072;22135362300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063447215&doi=10.1007%2f978-3-030-12450-2_15&partnerID=40&md5=9b0aab1f832a0f5ceeeb7e164577442d"
"22136924600;22136569700;22135343300;7005854398;57207997878;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063522555&doi=10.1007%2f978-3-030-12450-2_30&partnerID=40&md5=4d9344fce89243fd630557ab25a04987"
"22136569700;57202361072;22135362300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068607642&doi=10.1007%2f978-3-030-22999-3_10&partnerID=40&md5=5ebad17e5424a870fce49fdce5f91215"
